63.95,2013-01-06 18:04:40 +0000
63.95,2013-01-06 18:04:41 +0000
63.95,2013-01-06 18:04:42 +0000
64.0625,2013-01-06 18:04:43 +0000
64.0625,2013-01-06 18:04:44 +0000
63.95,2013-01-06 18:04:45 +0000
63.95,2013-01-06 18:04:46 +0000
63.95,2013-01-06 18:04:47 +0000
63.95,2013-01-06 18:04:48 +0000
64.0625,2013-01-06 18:04:49 +0000
63.95,2013-01-06 18:04:50 +0000
63.95,2013-01-06 18:04:52 +0000
63.95,2013-01-06 18:04:53 +0000
63.95,2013-01-06 18:04:54 +0000
63.95,2013-01-06 18:04:55 +0000
63.95,2013-01-06 18:04:56 +0000
63.95,2013-01-06 18:04:57 +0000
63.95,2013-01-06 18:04:58 +0000
63.95,2013-01-06 18:04:59 +0000
63.95,2013-01-06 18:05:00 +0000
63.95,2013-01-06 18:05:01 +0000
63.95,2013-01-06 18:05:02 +0000
63.8375,2013-01-06 18:05:03 +0000
63.8375,2013-01-06 18:05:04 +0000
63.95,2013-01-06 18:05:05 +0000
63.95,2013-01-06 18:05:06 +0000
63.95,2013-01-06 18:05:07 +0000
63.95,2013-01-06 18:05:08 +0000
63.95,2013-01-06 18:05:09 +0000
63.95,2013-01-06 18:05:10 +0000
63.8375,2013-01-06 18:05:11 +0000
63.95,2013-01-06 18:05:12 +0000
63.8375,2013-01-06 18:05:13 +0000
63.95,2013-01-06 18:05:14 +0000
63.95,2013-01-06 18:05:15 +0000
63.8375,2013-01-06 18:05:16 +0000
63.8375,2013-01-06 18:05:18 +0000
63.8375,2013-01-06 18:05:19 +0000
63.8375,2013-01-06 18:05:20 +0000
63.8375,2013-01-06 18:05:21 +0000
63.95,2013-01-06 18:05:22 +0000
63.95,2013-01-06 18:05:23 +0000
64.0625,2013-01-06 18:05:24 +0000
64.175,2013-01-06 18:05:25 +0000
64.175,2013-01-06 18:05:26 +0000
64.4,2013-01-06 18:05:27 +0000
64.5125,2013-01-06 18:05:28 +0000
64.5125,2013-01-06 18:05:29 +0000
64.5125,2013-01-06 18:05:30 +0000
64.5125,2013-01-06 18:05:31 +0000
64.5125,2013-01-06 18:05:32 +0000
64.5125,2013-01-06 18:05:33 +0000
64.9625,2013-01-06 18:05:34 +0000
65.3,2013-01-06 18:05:35 +0000
65.525,2013-01-06 18:05:36 +0000
65.8625,2013-01-06 18:05:37 +0000
65.975,2013-01-06 18:05:38 +0000
66.425,2013-01-06 18:05:39 +0000
66.7625,2013-01-06 18:05:40 +0000
66.7625,2013-01-06 18:05:41 +0000
66.9875,2013-01-06 18:05:42 +0000
67.4375,2013-01-06 18:05:44 +0000
67.775,2013-01-06 18:05:45 +0000
68.0,2013-01-06 18:05:46 +0000
68.225,2013-01-06 18:05:47 +0000
68.675,2013-01-06 18:05:48 +0000
68.7875,2013-01-06 18:05:49 +0000
69.2375,2013-01-06 18:05:50 +0000
69.575,2013-01-06 18:05:51 +0000
69.6875,2013-01-06 18:05:52 +0000
70.1375,2013-01-06 18:05:53 +0000
70.475,2013-01-06 18:05:54 +0000
70.925,2013-01-06 18:05:55 +0000
71.2625,2013-01-06 18:05:56 +0000
71.9375,2013-01-06 18:05:57 +0000
72.1625,2013-01-06 18:05:58 +0000
72.1625,2013-01-06 18:05:59 +0000
72.1625,2013-01-06 18:06:00 +0000
72.1625,2013-01-06 18:06:01 +0000
72.1625,2013-01-06 18:06:02 +0000
73.85,2013-01-06 18:06:03 +0000
74.3,2013-01-06 18:06:04 +0000
74.975,2013-01-06 18:06:05 +0000
75.425,2013-01-06 18:06:06 +0000
75.7625,2013-01-06 18:06:07 +0000
76.2125,2013-01-06 18:06:08 +0000
76.6625,2013-01-06 18:06:10 +0000
77.3375,2013-01-06 18:06:11 +0000
77.45,2013-01-06 18:06:12 +0000
78.125,2013-01-06 18:06:13 +0000
78.6875,2013-01-06 18:06:14 +0000
79.25,2013-01-06 18:06:15 +0000
79.25,2013-01-06 18:06:16 +0000
80.15,2013-01-06 18:06:17 +0000
80.4875,2013-01-06 18:06:18 +0000
80.9375,2013-01-06 18:06:19 +0000
81.5,2013-01-06 18:06:20 +0000
82.0625,2013-01-06 18:06:21 +0000
82.5125,2013-01-06 18:06:22 +0000
83.1875,2013-01-06 18:06:23 +0000
83.6375,2013-01-06 18:06:24 +0000
83.6375,2013-01-06 18:06:25 +0000
83.6375,2013-01-06 18:06:26 +0000
85.2125,2013-01-06 18:06:27 +0000
85.6625,2013-01-06 18:06:28 +0000
86.225,2013-01-06 18:06:29 +0000
86.675,2013-01-06 18:06:30 +0000
86.7875,2013-01-06 18:06:31 +0000
87.575,2013-01-06 18:06:32 +0000
87.9125,2013-01-06 18:06:34 +0000
88.475,2013-01-06 18:06:35 +0000
88.925,2013-01-06 18:06:36 +0000
88.925,2013-01-06 18:06:37 +0000
88.925,2013-01-06 18:06:38 +0000
90.05,2013-01-06 18:06:39 +0000
90.3875,2013-01-06 18:06:40 +0000
90.6125,2013-01-06 18:06:41 +0000
91.0625,2013-01-06 18:06:42 +0000
91.5125,2013-01-06 18:06:43 +0000
91.9625,2013-01-06 18:06:44 +0000
91.9625,2013-01-06 18:06:45 +0000
92.525,2013-01-06 18:06:46 +0000
92.975,2013-01-06 18:06:47 +0000
93.425,2013-01-06 18:06:48 +0000
93.875,2013-01-06 18:06:49 +0000
93.9875,2013-01-06 18:06:50 +0000
94.55,2013-01-06 18:06:51 +0000
95.225,2013-01-06 18:06:52 +0000
95.225,2013-01-06 18:06:53 +0000
96.125,2013-01-06 18:06:54 +0000
96.2375,2013-01-06 18:06:55 +0000
97.025,2013-01-06 18:06:56 +0000
97.3625,2013-01-06 18:06:57 +0000
97.925,2013-01-06 18:06:58 +0000
98.375,2013-01-06 18:07:00 +0000
98.9375,2013-01-06 18:07:01 +0000
99.3875,2013-01-06 18:07:02 +0000
99.95,2013-01-06 18:07:04 +0000
100.4,2013-01-06 18:07:05 +0000
100.9625,2013-01-06 18:07:06 +0000
101.4125,2013-01-06 18:07:07 +0000
101.8625,2013-01-06 18:07:08 +0000
102.3125,2013-01-06 18:07:09 +0000
102.875,2013-01-06 18:07:10 +0000
102.875,2013-01-06 18:07:11 +0000
102.875,2013-01-06 18:07:12 +0000
102.875,2013-01-06 18:07:13 +0000
102.875,2013-01-06 18:07:14 +0000
102.875,2013-01-06 18:07:15 +0000
102.875,2013-01-06 18:07:16 +0000
102.875,2013-01-06 18:07:17 +0000
102.875,2013-01-06 18:07:18 +0000
102.875,2013-01-06 18:07:19 +0000
103.2125,2013-01-06 18:07:20 +0000
106.025,2013-01-06 18:07:21 +0000
106.3625,2013-01-06 18:07:22 +0000
106.8125,2013-01-06 18:07:23 +0000
107.2625,2013-01-06 18:07:24 +0000
107.375,2013-01-06 18:07:25 +0000
107.825,2013-01-06 18:07:26 +0000
108.1625,2013-01-06 18:07:27 +0000
108.3875,2013-01-06 18:07:28 +0000
108.8375,2013-01-06 18:07:30 +0000
109.4,2013-01-06 18:07:31 +0000
109.7375,2013-01-06 18:07:32 +0000
110.075,2013-01-06 18:07:33 +0000
110.525,2013-01-06 18:07:34 +0000
110.975,2013-01-06 18:07:35 +0000
111.425,2013-01-06 18:07:36 +0000
111.65,2013-01-06 18:07:37 +0000
112.2125,2013-01-06 18:07:38 +0000
112.4375,2013-01-06 18:07:39 +0000
113.0,2013-01-06 18:07:40 +0000
113.45,2013-01-06 18:07:41 +0000
113.9,2013-01-06 18:07:42 +0000
114.2375,2013-01-06 18:07:43 +0000
114.6875,2013-01-06 18:07:44 +0000
114.6875,2013-01-06 18:07:45 +0000
115.5875,2013-01-06 18:07:46 +0000
115.925,2013-01-06 18:07:47 +0000
116.2625,2013-01-06 18:07:48 +0000
116.7125,2013-01-06 18:07:49 +0000
116.825,2013-01-06 18:07:50 +0000
117.1625,2013-01-06 18:07:51 +0000
117.725,2013-01-06 18:07:52 +0000
118.0625,2013-01-06 18:07:53 +0000
118.2875,2013-01-06 18:07:54 +0000
118.2875,2013-01-06 18:07:56 +0000
118.2875,2013-01-06 18:07:57 +0000
119.3,2013-01-06 18:07:58 +0000
119.525,2013-01-06 18:07:59 +0000
119.975,2013-01-06 18:08:00 +0000
120.3125,2013-01-06 18:08:01 +0000
120.7625,2013-01-06 18:08:02 +0000
120.9875,2013-01-06 18:08:03 +0000
120.9875,2013-01-06 18:08:04 +0000
121.6625,2013-01-06 18:08:05 +0000
122.1125,2013-01-06 18:08:06 +0000
122.45,2013-01-06 18:08:07 +0000
122.675,2013-01-06 18:08:08 +0000
123.0125,2013-01-06 18:08:09 +0000
123.2375,2013-01-06 18:08:10 +0000
123.6875,2013-01-06 18:08:11 +0000
124.025,2013-01-06 18:08:12 +0000
124.475,2013-01-06 18:08:13 +0000
124.8125,2013-01-06 18:08:14 +0000
124.8125,2013-01-06 18:08:15 +0000
124.8125,2013-01-06 18:08:16 +0000
124.8125,2013-01-06 18:08:17 +0000
124.8125,2013-01-06 18:08:18 +0000
126.5,2013-01-06 18:08:19 +0000
126.8375,2013-01-06 18:08:20 +0000
127.175,2013-01-06 18:08:22 +0000
127.5125,2013-01-06 18:08:23 +0000
127.85,2013-01-06 18:08:24 +0000
128.075,2013-01-06 18:08:25 +0000
128.4125,2013-01-06 18:08:26 +0000
128.525,2013-01-06 18:08:27 +0000
128.525,2013-01-06 18:08:28 +0000
128.975,2013-01-06 18:08:29 +0000
129.3125,2013-01-06 18:08:30 +0000
129.5375,2013-01-06 18:08:31 +0000
129.7625,2013-01-06 18:08:32 +0000
130.2125,2013-01-06 18:08:33 +0000
130.55,2013-01-06 18:08:34 +0000
130.775,2013-01-06 18:08:35 +0000
130.775,2013-01-06 18:08:36 +0000
130.775,2013-01-06 18:08:37 +0000
130.8875,2013-01-06 18:08:38 +0000
132.0125,2013-01-06 18:08:39 +0000
132.125,2013-01-06 18:08:40 +0000
132.4625,2013-01-06 18:08:41 +0000
132.4625,2013-01-06 18:08:42 +0000
132.9125,2013-01-06 18:08:43 +0000
133.1375,2013-01-06 18:08:44 +0000
133.475,2013-01-06 18:08:45 +0000
133.5875,2013-01-06 18:08:46 +0000
133.5875,2013-01-06 18:08:48 +0000
133.5875,2013-01-06 18:08:49 +0000
134.375,2013-01-06 18:08:50 +0000
134.4875,2013-01-06 18:08:51 +0000
134.825,2013-01-06 18:08:52 +0000
135.1625,2013-01-06 18:08:53 +0000
135.275,2013-01-06 18:08:54 +0000
135.275,2013-01-06 18:08:55 +0000
135.725,2013-01-06 18:08:56 +0000
135.95,2013-01-06 18:08:57 +0000
136.2875,2013-01-06 18:08:58 +0000
136.2875,2013-01-06 18:08:59 +0000
136.2875,2013-01-06 18:09:00 +0000
136.7375,2013-01-06 18:09:01 +0000
136.9625,2013-01-06 18:09:02 +0000
137.075,2013-01-06 18:09:03 +0000
137.525,2013-01-06 18:09:04 +0000
137.525,2013-01-06 18:09:05 +0000
137.975,2013-01-06 18:09:06 +0000
138.2,2013-01-06 18:09:07 +0000
138.5375,2013-01-06 18:09:08 +0000
138.875,2013-01-06 18:09:09 +0000
139.1,2013-01-06 18:09:10 +0000
139.2125,2013-01-06 18:09:11 +0000
139.325,2013-01-06 18:09:12 +0000
139.4375,2013-01-06 18:09:14 +0000
139.55,2013-01-06 18:09:15 +0000
139.6625,2013-01-06 18:09:16 +0000
139.6625,2013-01-06 18:09:17 +0000
139.55,2013-01-06 18:09:18 +0000
139.4375,2013-01-06 18:09:19 +0000
139.55,2013-01-06 18:09:20 +0000
139.325,2013-01-06 18:09:21 +0000
139.2125,2013-01-06 18:09:22 +0000
139.325,2013-01-06 18:09:23 +0000
138.9875,2013-01-06 18:09:24 +0000
139.1,2013-01-06 18:09:25 +0000
138.875,2013-01-06 18:09:26 +0000
138.7625,2013-01-06 18:09:27 +0000
138.65,2013-01-06 18:09:28 +0000
138.5375,2013-01-06 18:09:29 +0000
138.3125,2013-01-06 18:09:30 +0000
137.975,2013-01-06 18:09:31 +0000
138.0875,2013-01-06 18:09:32 +0000
137.75,2013-01-06 18:09:33 +0000
137.525,2013-01-06 18:09:34 +0000
137.6375,2013-01-06 18:09:35 +0000
137.6375,2013-01-06 18:09:36 +0000
137.4125,2013-01-06 18:09:37 +0000
137.4125,2013-01-06 18:09:38 +0000
137.075,2013-01-06 18:09:40 +0000
137.075,2013-01-06 18:09:41 +0000
136.9625,2013-01-06 18:09:42 +0000
136.85,2013-01-06 18:09:43 +0000
136.5125,2013-01-06 18:09:44 +0000
136.2875,2013-01-06 18:09:45 +0000
136.2875,2013-01-06 18:09:46 +0000
136.2875,2013-01-06 18:09:47 +0000
136.175,2013-01-06 18:09:48 +0000
136.0625,2013-01-06 18:09:49 +0000
136.0625,2013-01-06 18:09:50 +0000
135.8375,2013-01-06 18:09:51 +0000
135.8375,2013-01-06 18:09:52 +0000
136.0625,2013-01-06 18:09:53 +0000
135.95,2013-01-06 18:09:54 +0000
136.0625,2013-01-06 18:09:55 +0000
136.2875,2013-01-06 18:09:56 +0000
136.2875,2013-01-06 18:09:57 +0000
136.2875,2013-01-06 18:09:58 +0000
136.2875,2013-01-06 18:09:59 +0000
136.2875,2013-01-06 18:10:00 +0000
136.7375,2013-01-06 18:10:01 +0000
136.85,2013-01-06 18:10:03 +0000
136.9625,2013-01-06 18:10:04 +0000
136.9625,2013-01-06 18:10:05 +0000
136.9625,2013-01-06 18:10:06 +0000
136.9625,2013-01-06 18:10:07 +0000
136.9625,2013-01-06 18:10:08 +0000
137.3,2013-01-06 18:10:09 +0000
137.4125,2013-01-06 18:10:10 +0000
137.4125,2013-01-06 18:10:11 +0000
137.4125,2013-01-06 18:10:12 +0000
137.3,2013-01-06 18:10:13 +0000
137.3,2013-01-06 18:10:14 +0000
137.075,2013-01-06 18:10:16 +0000
137.075,2013-01-06 18:10:17 +0000
136.9625,2013-01-06 18:10:18 +0000
136.9625,2013-01-06 18:10:19 +0000
137.075,2013-01-06 18:10:20 +0000
137.075,2013-01-06 18:10:21 +0000
137.075,2013-01-06 18:10:22 +0000
137.075,2013-01-06 18:10:23 +0000
136.9625,2013-01-06 18:10:24 +0000
136.9625,2013-01-06 18:10:25 +0000
136.85,2013-01-06 18:10:26 +0000
136.9625,2013-01-06 18:10:27 +0000
136.7375,2013-01-06 18:10:28 +0000
136.2875,2013-01-06 18:10:29 +0000
136.2875,2013-01-06 18:10:30 +0000
136.2875,2013-01-06 18:10:31 +0000
136.2875,2013-01-06 18:10:32 +0000
136.2875,2013-01-06 18:10:33 +0000
136.2875,2013-01-06 18:10:34 +0000
136.2875,2013-01-06 18:10:35 +0000
136.2875,2013-01-06 18:10:36 +0000
136.2875,2013-01-06 18:10:37 +0000
136.2875,2013-01-06 18:10:38 +0000
136.2875,2013-01-06 18:10:39 +0000
136.2875,2013-01-06 18:10:41 +0000
136.2875,2013-01-06 18:10:42 +0000
136.7375,2013-01-06 18:10:43 +0000
136.85,2013-01-06 18:10:44 +0000
136.9625,2013-01-06 18:10:45 +0000
136.9625,2013-01-06 18:10:46 +0000
137.3,2013-01-06 18:10:47 +0000
137.525,2013-01-06 18:10:48 +0000
137.525,2013-01-06 18:10:49 +0000
137.975,2013-01-06 18:10:50 +0000
137.975,2013-01-06 18:10:51 +0000
138.3125,2013-01-06 18:10:52 +0000
138.5375,2013-01-06 18:10:53 +0000
138.875,2013-01-06 18:10:54 +0000
138.9875,2013-01-06 18:10:55 +0000
139.2125,2013-01-06 18:10:56 +0000
139.4375,2013-01-06 18:10:57 +0000
139.6625,2013-01-06 18:10:58 +0000
139.775,2013-01-06 18:10:59 +0000
140.0,2013-01-06 18:11:00 +0000
140.1125,2013-01-06 18:11:01 +0000
140.3375,2013-01-06 18:11:02 +0000
140.45,2013-01-06 18:11:03 +0000
140.5625,2013-01-06 18:11:04 +0000
140.7875,2013-01-06 18:11:05 +0000
141.125,2013-01-06 18:11:07 +0000
141.2375,2013-01-06 18:11:08 +0000
141.2375,2013-01-06 18:11:09 +0000
141.2375,2013-01-06 18:11:10 +0000
141.2375,2013-01-06 18:11:11 +0000
141.2375,2013-01-06 18:11:12 +0000
141.2375,2013-01-06 18:11:13 +0000
141.2375,2013-01-06 18:11:14 +0000
141.2375,2013-01-06 18:11:15 +0000
141.2375,2013-01-06 18:11:16 +0000
141.575,2013-01-06 18:11:17 +0000
141.575,2013-01-06 18:11:18 +0000
141.6875,2013-01-06 18:11:19 +0000
141.8,2013-01-06 18:11:20 +0000
141.9125,2013-01-06 18:11:21 +0000
141.6875,2013-01-06 18:11:22 +0000
141.2375,2013-01-06 18:11:23 +0000
141.2375,2013-01-06 18:11:24 +0000
141.2375,2013-01-06 18:11:25 +0000
141.2375,2013-01-06 18:11:26 +0000
143.15,2013-01-06 18:11:27 +0000
143.7125,2013-01-06 18:11:28 +0000
144.05,2013-01-06 18:11:29 +0000
144.5,2013-01-06 18:11:30 +0000
144.5,2013-01-06 18:11:31 +0000
144.725,2013-01-06 18:11:33 +0000
144.8375,2013-01-06 18:11:34 +0000
145.0625,2013-01-06 18:11:35 +0000
145.2875,2013-01-06 18:11:36 +0000
145.2875,2013-01-06 18:11:37 +0000
145.625,2013-01-06 18:11:38 +0000
145.85,2013-01-06 18:11:39 +0000
145.9625,2013-01-06 18:11:40 +0000
145.85,2013-01-06 18:11:41 +0000
146.1875,2013-01-06 18:11:42 +0000
146.525,2013-01-06 18:11:43 +0000
146.6375,2013-01-06 18:11:44 +0000
146.75,2013-01-06 18:11:45 +0000
146.8625,2013-01-06 18:11:46 +0000
146.75,2013-01-06 18:11:47 +0000
147.0875,2013-01-06 18:11:48 +0000
147.3125,2013-01-06 18:11:49 +0000
147.3125,2013-01-06 18:11:50 +0000
147.65,2013-01-06 18:11:51 +0000
147.875,2013-01-06 18:11:52 +0000
148.1,2013-01-06 18:11:53 +0000
148.2125,2013-01-06 18:11:54 +0000
148.1,2013-01-06 18:11:55 +0000
148.1,2013-01-06 18:11:56 +0000
148.6625,2013-01-06 18:11:57 +0000
148.8875,2013-01-06 18:11:59 +0000
149.0,2013-01-06 18:12:00 +0000
149.0,2013-01-06 18:12:01 +0000
149.0,2013-01-06 18:12:02 +0000
149.3375,2013-01-06 18:12:03 +0000
149.3375,2013-01-06 18:12:04 +0000
149.7875,2013-01-06 18:12:05 +0000
150.0125,2013-01-06 18:12:06 +0000
150.0125,2013-01-06 18:12:07 +0000
150.125,2013-01-06 18:12:08 +0000
150.35,2013-01-06 18:12:09 +0000
150.35,2013-01-06 18:12:10 +0000
150.125,2013-01-06 18:12:11 +0000
150.2375,2013-01-06 18:12:12 +0000
150.9125,2013-01-06 18:12:13 +0000
151.1375,2013-01-06 18:12:14 +0000
151.25,2013-01-06 18:12:15 +0000
151.475,2013-01-06 18:12:16 +0000
151.5875,2013-01-06 18:12:17 +0000
151.7,2013-01-06 18:12:18 +0000
151.8125,2013-01-06 18:12:19 +0000
151.8125,2013-01-06 18:12:20 +0000
151.7,2013-01-06 18:12:21 +0000
152.0375,2013-01-06 18:12:22 +0000
152.2625,2013-01-06 18:12:23 +0000
152.4875,2013-01-06 18:12:24 +0000
152.4875,2013-01-06 18:12:26 +0000
152.4875,2013-01-06 18:12:27 +0000
152.825,2013-01-06 18:12:28 +0000
152.825,2013-01-06 18:12:29 +0000
153.05,2013-01-06 18:12:30 +0000
153.05,2013-01-06 18:12:31 +0000
153.3875,2013-01-06 18:12:32 +0000
153.5,2013-01-06 18:12:33 +0000
153.6125,2013-01-06 18:12:34 +0000
153.725,2013-01-06 18:12:35 +0000
153.8375,2013-01-06 18:12:36 +0000
154.0625,2013-01-06 18:12:37 +0000
154.0625,2013-01-06 18:12:38 +0000
153.725,2013-01-06 18:12:39 +0000
153.5,2013-01-06 18:12:40 +0000
153.3875,2013-01-06 18:12:41 +0000
153.05,2013-01-06 18:12:42 +0000
153.05,2013-01-06 18:12:43 +0000
152.825,2013-01-06 18:12:44 +0000
152.7125,2013-01-06 18:12:45 +0000
152.7125,2013-01-06 18:12:46 +0000
152.7125,2013-01-06 18:12:47 +0000
152.7125,2013-01-06 18:12:48 +0000
152.7125,2013-01-06 18:12:50 +0000
152.7125,2013-01-06 18:12:51 +0000
152.7125,2013-01-06 18:12:52 +0000
152.825,2013-01-06 18:12:53 +0000
152.825,2013-01-06 18:12:54 +0000
152.825,2013-01-06 18:12:55 +0000
153.05,2013-01-06 18:12:56 +0000
153.275,2013-01-06 18:12:57 +0000
153.5,2013-01-06 18:12:58 +0000
153.6125,2013-01-06 18:12:59 +0000
154.0625,2013-01-06 18:13:00 +0000
154.0625,2013-01-06 18:13:01 +0000
154.0625,2013-01-06 18:13:02 +0000
154.0625,2013-01-06 18:13:03 +0000
154.175,2013-01-06 18:13:04 +0000
154.4,2013-01-06 18:13:05 +0000
154.2875,2013-01-06 18:13:06 +0000
154.175,2013-01-06 18:13:07 +0000
154.2875,2013-01-06 18:13:08 +0000
154.0625,2013-01-06 18:13:09 +0000
154.0625,2013-01-06 18:13:10 +0000
154.0625,2013-01-06 18:13:11 +0000
154.0625,2013-01-06 18:13:12 +0000
154.9625,2013-01-06 18:13:13 +0000
154.9625,2013-01-06 18:13:14 +0000
155.3,2013-01-06 18:13:16 +0000
155.3,2013-01-06 18:13:17 +0000
155.3,2013-01-06 18:13:18 +0000
155.525,2013-01-06 18:13:19 +0000
155.4125,2013-01-06 18:13:20 +0000
155.6375,2013-01-06 18:13:21 +0000
155.75,2013-01-06 18:13:22 +0000
155.6375,2013-01-06 18:13:23 +0000
155.8625,2013-01-06 18:13:24 +0000
156.0875,2013-01-06 18:13:25 +0000
156.3125,2013-01-06 18:13:26 +0000
156.425,2013-01-06 18:13:27 +0000
156.3125,2013-01-06 18:13:28 +0000
156.3125,2013-01-06 18:13:29 +0000
156.65,2013-01-06 18:13:30 +0000
156.875,2013-01-06 18:13:31 +0000
156.875,2013-01-06 18:13:32 +0000
156.875,2013-01-06 18:13:33 +0000
157.2125,2013-01-06 18:13:34 +0000
157.1,2013-01-06 18:13:35 +0000
157.2125,2013-01-06 18:13:36 +0000
157.325,2013-01-06 18:13:37 +0000
157.4375,2013-01-06 18:13:38 +0000
157.325,2013-01-06 18:13:39 +0000
157.4375,2013-01-06 18:13:40 +0000
157.4375,2013-01-06 18:13:42 +0000
157.55,2013-01-06 18:13:43 +0000
157.55,2013-01-06 18:13:44 +0000
157.6625,2013-01-06 18:13:45 +0000
157.775,2013-01-06 18:13:46 +0000
157.775,2013-01-06 18:13:47 +0000
157.775,2013-01-06 18:13:48 +0000
157.775,2013-01-06 18:13:49 +0000
157.775,2013-01-06 18:13:50 +0000
157.8875,2013-01-06 18:13:51 +0000
157.775,2013-01-06 18:13:52 +0000
157.775,2013-01-06 18:13:53 +0000
157.8875,2013-01-06 18:13:54 +0000
157.775,2013-01-06 18:13:55 +0000
157.775,2013-01-06 18:13:56 +0000
157.775,2013-01-06 18:13:57 +0000
157.775,2013-01-06 18:13:58 +0000
157.775,2013-01-06 18:13:59 +0000
157.8875,2013-01-06 18:14:00 +0000
158.45,2013-01-06 18:14:01 +0000
158.45,2013-01-06 18:14:02 +0000
158.5625,2013-01-06 18:14:03 +0000
158.7875,2013-01-06 18:14:04 +0000
158.9,2013-01-06 18:14:05 +0000
158.7875,2013-01-06 18:14:07 +0000
158.7875,2013-01-06 18:14:08 +0000
158.7875,2013-01-06 18:14:09 +0000
159.0125,2013-01-06 18:14:10 +0000
159.125,2013-01-06 18:14:11 +0000
159.125,2013-01-06 18:14:12 +0000
159.125,2013-01-06 18:14:13 +0000
159.125,2013-01-06 18:14:14 +0000
159.0125,2013-01-06 18:14:15 +0000
159.125,2013-01-06 18:14:16 +0000
159.0125,2013-01-06 18:14:17 +0000
159.125,2013-01-06 18:14:18 +0000
159.2375,2013-01-06 18:14:19 +0000
159.2375,2013-01-06 18:14:20 +0000
159.2375,2013-01-06 18:14:21 +0000
159.35,2013-01-06 18:14:22 +0000
159.35,2013-01-06 18:14:23 +0000
159.35,2013-01-06 18:14:24 +0000
159.35,2013-01-06 18:14:25 +0000
159.4625,2013-01-06 18:14:26 +0000
159.4625,2013-01-06 18:14:27 +0000
159.4625,2013-01-06 18:14:28 +0000
159.4625,2013-01-06 18:14:29 +0000
159.4625,2013-01-06 18:14:30 +0000
159.4625,2013-01-06 18:14:31 +0000
159.4625,2013-01-06 18:14:33 +0000
159.4625,2013-01-06 18:14:34 +0000
159.4625,2013-01-06 18:14:35 +0000
159.35,2013-01-06 18:14:36 +0000
159.2375,2013-01-06 18:14:37 +0000
159.35,2013-01-06 18:14:38 +0000
159.2375,2013-01-06 18:14:39 +0000
159.2375,2013-01-06 18:14:40 +0000
159.0125,2013-01-06 18:14:41 +0000
159.125,2013-01-06 18:14:42 +0000
159.0125,2013-01-06 18:14:43 +0000
158.9,2013-01-06 18:14:44 +0000
158.675,2013-01-06 18:14:45 +0000
158.7875,2013-01-06 18:14:46 +0000
158.7875,2013-01-06 18:14:47 +0000
158.7875,2013-01-06 18:14:48 +0000
158.7875,2013-01-06 18:14:49 +0000
158.7875,2013-01-06 18:14:50 +0000
158.675,2013-01-06 18:14:51 +0000
158.675,2013-01-06 18:14:52 +0000
158.7875,2013-01-06 18:14:53 +0000
158.675,2013-01-06 18:14:54 +0000
158.7875,2013-01-06 18:14:55 +0000
